"Датум","Цена на последна трансакција","Мак.","Мин.","Просечна цена","%пром.","Количина","Промет во БЕСТ во денари","Вкупен промет во денари"
"02.1.2014","80,00","","","80,00","0,00","0","0","0"
"03.1.2014","80,00","","","80,00","0,00","0","0","0"
"08.1.2014","80,00","80,00","80,00","80,00","0,00","435","34.800","34.800"
"09.1.2014","80,00","","","80,00","0,00","0","0","0"
"10.1.2014","80,00","","","80,00","0,00","0","0","0"
"13.1.2014","75,00","75,00","75,00","75,00","-6,25","2.050","153.750","153.750"
"14.1.2014","73,00","73,00","73,00","73,00","-2,67","659","48.107","48.107"
"15.1.2014","73,00","73,00","73,00","73,00","0,00","701","51.173","51.173"
"16.1.2014","73,00","","","73,00","0,00","0","0","0"
"17.1.2014","73,00","73,00","73,00","73,00","0,00","1.931","140.963","140.963"
"20.1.2014","74,00","75,00","74,00","74,76","2,41","800","59.809","59.809"
"21.1.2014","75,00","75,00","75,00","75,00","0,32","600","45.000","45.000"
"22.1.2014","73,00","73,00","73,00","73,00","-2,67","900","65.700","65.700"
"23.1.2014","73,00","73,00","73,00","73,00","0,00","440","32.120","32.120"
"24.1.2014","75,00","75,00","75,00","75,00","2,74","347","26.025","26.025"
"27.1.2014","75,00","","","75,00","0,00","0","0","0"
"28.1.2014","75,00","","","75,00","0,00","0","0","0"
"29.1.2014","80,00","80,00","80,00","80,00","6,67","300","24.000","24.000"
"30.1.2014","75,00","75,00","75,00","75,00","-6,25","300","22.500","22.500"
"31.1.2014","75,00","75,00","75,00","75,00","0,00","700","52.500","52.500"
"03.2.2014","75,00","","","75,00","0,00","0","0","0"
"04.2.2014","75,00","75,00","75,00","75,00","0,00","300","22.500","22.500"
"05.2.2014","75,00","","","75,00","0,00","0","0","0"
"06.2.2014","75,00","75,00","75,00","75,00","0,00","4.000","300.000","300.000"
"07.2.2014","75,00","75,00","75,00","75,00","0,00","50","3.750","3.750"
"10.2.2014","75,00","","","75,00","0,00","0","0","0"
"11.2.2014","73,00","73,00","73,00","73,00","-2,67","1.025","74.825","74.825"
"12.2.2014","71,00","71,00","71,00","71,00","-2,74","1.675","118.925","118.925"
"13.2.2014","73,00","73,00","73,00","73,00","2,82","200","14.600","14.600"
"14.2.2014","73,00","","","73,00","0,00","0","0","0"
"17.2.2014","73,00","73,00","72,00","72,80","-0,27","1.870","136.140","136.140"
"18.2.2014","75,00","75,00","75,00","75,00","3,02","450","33.750","33.750"
"19.2.2014","75,00","75,00","75,00","75,00","0,00","389","29.175","29.175"
"20.2.2014","77,00","77,00","77,00","77,00","2,67","1.000","77.000","77.000"
"21.2.2014","71,00","71,00","71,00","71,00","-7,79","99","7.029","7.029"
"24.2.2014","71,00","71,00","71,00","71,00","0,00","200","14.200","14.200"
"25.2.2014","73,00","75,00","73,00","73,40","3,38","500","36.700","36.700"
"26.2.2014","73,00","","","73,40","0,00","0","0","0"
"27.2.2014","70,00","72,00","70,00","70,38","-4,11","989","69.608","69.608"
"28.2.2014","73,00","73,00","70,00","71,50","1,59","3.180","227.380","227.380"
"03.3.2014","72,00","72,00","72,00","72,00","0,70","450","32.400","32.400"
"04.3.2014","72,00","","","72,00","0,00","0","0","0"
"05.3.2014","78,00","78,00","78,00","78,00","8,33","13","1.014","1.014"
"06.3.2014","78,00","","","78,00","0,00","0","0","0"
"07.3.2014","72,00","72,00","72,00","72,00","-7,69","541","38.952","38.952"
"10.3.2014","78,00","78,00","78,00","78,00","8,33","50","3.900","3.900"
"11.3.2014","78,00","","","78,00","0,00","0","0","0"
"12.3.2014","76,00","76,00","76,00","76,00","-2,56","2.065","156.940","156.940"
"13.3.2014","76,00","76,00","76,00","76,00","0,00","600","45.600","45.600"
"14.3.2014","76,00","76,00","76,00","76,00","0,00","1.000","76.000","76.000"
"17.3.2014","76,00","","","76,00","0,00","0","0","0"
"18.3.2014","76,00","76,00","76,00","76,00","0,00","100","7.600","7.600"
"19.3.2014","76,00","76,00","75,00","75,95","-0,07","1.045","79.366","79.366"
"20.3.2014","76,00","","","75,95","0,00","0","0","0"
"21.3.2014","74,00","74,00","74,00","74,00","-2,57","2.000","148.000","148.000"
"24.3.2014","73,00","73,00","73,00","73,00","-1,35","6.785","495.305","495.305"
"25.3.2014","72,00","72,00","72,00","72,00","-1,37","1.459","105.048","105.048"
"26.3.2014","72,00","72,00","72,00","72,00","0,00","1.000","72.000","72.000"
"27.3.2014","70,00","71,00","70,00","70,12","-2,61","2.620","183.720","183.720"
"28.3.2014","70,00","","","70,12","0,00","0","0","0"
"31.3.2014","70,00","70,00","69,00","69,29","-1,18","2.078","143.982","143.982"
"01.4.2014","68,00","69,00","68,00","68,65","-0,92","1.850","127.000","127.000"
"02.4.2014","68,00","68,00","68,00","68,00","-0,95","300","20.400","20.400"
"03.4.2014","68,00","68,00","68,00","68,00","0,00","84","5.712","5.712"
"04.4.2014","68,00","","","68,00","0,00","0","0","0"
"07.4.2014","68,00","68,00","68,00","68,00","0,00","350","23.800","23.800"
"08.4.2014","68,00","","","68,00","0,00","0","0","0"
"09.4.2014","72,00","72,00","70,00","70,28","3,35","1.986","139.582","139.582"
"10.4.2014","72,00","","","70,28","0,00","0","0","0"
"11.4.2014","70,00","70,00","70,00","70,00","-0,40","100","7.000","7.000"
"14.4.2014","70,00","","","70,00","0,00","0","0","0"
"15.4.2014","69,00","69,00","69,00","69,00","-1,43","160","11.040","11.040"
"16.4.2014","72,00","72,00","70,00","70,89","2,74","900","63.800","63.800"
"17.4.2014","72,00","","","70,89","0,00","0","0","0"
"22.4.2014","74,00","74,00","74,00","74,00","4,39","200","14.800","14.800"
"23.4.2014","71,00","72,00","71,00","71,25","-3,72","400","28.500","28.500"
"24.4.2014","72,00","72,00","72,00","72,00","1,05","1.461","105.192","105.192"
"25.4.2014","72,00","74,00","71,00","73,00","1,39","800","58.400","58.400"
"28.4.2014","72,00","","","73,00","0,00","0","0","0"
"29.4.2014","72,00","72,00","72,00","72,00","-1,37","350","25.200","25.200"
"30.4.2014","75,00","75,00","75,00","75,00","4,17","100","7.500","7.500"
"02.5.2014","75,00","","","75,00","0,00","0","0","0"
"05.5.2014","75,00","75,00","75,00","75,00","0,00","400","30.000","30.000"
"06.5.2014","78,00","78,00","78,00","78,00","4,00","3.537","275.886","275.886"
"07.5.2014","81,00","81,00","78,00","79,57","2,01","2.803","223.043","223.043"
"08.5.2014","81,00","81,00","79,00","80,01","0,55","1.106","88.486","88.486"
"09.5.2014","82,00","82,00","82,00","82,00","2,49","1.231","100.942","100.942"
"12.5.2014","84,00","84,00","83,00","83,50","1,83","1.025","85.585","85.585"
"13.5.2014","86,00","86,00","85,00","85,45","2,34","1.805","154.230","154.230"
"14.5.2014","86,00","86,00","86,00","86,00","0,64","3.361","289.046","289.046"
"15.5.2014","92,00","92,00","90,00","90,24","4,93","3.281","296.092","296.092"
"16.5.2014","88,00","92,00","88,00","89,13","-1,23","3.470","309.290","309.290"
"19.5.2014","87,00","87,00","87,00","87,00","-2,39","1.000","87.000","87.000"
"20.5.2014","86,00","86,00","86,00","86,00","-1,15","432","37.152","37.152"
"21.5.2014","86,00","86,00","86,00","86,00","0,00","100","8.600","8.600"
"22.5.2014","83,00","83,00","83,00","83,00","-3,49","50","4.150","4.150"
"23.5.2014","82,00","85,00","81,00","82,27","-0,88","2.502","205.838","205.838"
"26.5.2014","84,00","84,00","84,00","84,00","2,10","1.222","102.648","102.648"
"27.5.2014","86,00","86,00","84,00","84,82","0,98","736","62.424","62.424"
"28.5.2014","86,00","","","84,82","0,00","0","0","0"
"29.5.2014","87,00","87,00","86,00","86,65","2,16","675","58.492","58.492"
"30.5.2014","87,00","","","86,65","0,00","0","0","0"
"02.6.2014","85,00","85,00","85,00","85,00","-1,90","1.146","97.410","97.410"
"03.6.2014","87,00","87,00","87,00","87,00","2,35","625","54.375","54.375"
"04.6.2014","87,00","","","87,00","0,00","0","0","0"
"05.6.2014","87,00","","","87,00","0,00","0","0","0"
"09.6.2014","81,00","85,00","81,00","82,60","-5,06","250","20.650","20.650"
"10.6.2014","79,00","81,00","79,00","79,25","-4,06","570","45.170","45.170"
"11.6.2014","80,00","80,00","80,00","80,00","0,95","500","40.000","40.000"
"12.6.2014","82,00","82,00","81,00","81,14","1,42","733","59.473","59.473"
"13.6.2014","82,00","","","81,14","0,00","0","0","0"
"16.6.2014","82,00","","","81,14","0,00","0","0","0"
"17.6.2014","78,00","78,00","78,00","78,00","-3,87","1.000","78.000","78.000"
"18.6.2014","78,00","78,00","78,00","78,00","0,00","300","23.400","23.400"
"19.6.2014","78,00","","","78,00","0,00","0","0","0"
"20.6.2014","78,00","","","78,00","0,00","0","0","0"
"23.6.2014","80,00","80,00","80,00","80,00","2,56","150","12.000","12.000"
"24.6.2014","78,00","80,00","78,00","78,83","-1,46","1.376","108.468","108.468"
"25.6.2014","77,00","77,00","77,00","77,00","-2,32","987","75.999","75.999"
"26.6.2014","77,00","77,00","77,00","77,00","0,00","2.293","176.561","176.561"
"27.6.2014","77,00","77,00","77,00","77,00","0,00","1.411","108.647","108.647"
"30.6.2014","82,00","82,00","82,00","82,00","6,49","100","8.200","8.200"
"01.7.2014","82,00","","","82,00","0,00","0","0","0"
"02.7.2014","82,00","","","82,00","0,00","0","0","0"
"03.7.2014","82,00","","","82,00","0,00","0","0","0"
"04.7.2014","82,00","","","82,00","0,00","0","0","0"
"07.7.2014","82,00","","","82,00","0,00","0","0","0"
"08.7.2014","80,00","80,00","80,00","80,00","-2,44","80","6.400","6.400"
"09.7.2014","80,00","80,00","80,00","80,00","0,00","200","16.000","16.000"
"10.7.2014","80,00","","","80,00","0,00","0","0","0"
"11.7.2014","80,00","80,00","78,00","79,72","-0,35","1.165","92.875","92.875"
"14.7.2014","80,00","","","79,72","0,00","0","0","0"
"15.7.2014","80,00","","","79,72","0,00","0","0","0"
"16.7.2014","72,00","73,00","72,00","72,50","-9,06","2.000","145.000","145.000"
"17.7.2014","72,00","","","72,50","0,00","0","0","0"
"18.7.2014","72,00","","","72,50","0,00","0","0","0"
"21.7.2014","71,00","71,00","71,00","71,00","-2,07","422","29.962","29.962"
"22.7.2014","73,00","73,00","71,00","71,70","0,99","1.077","77.221","77.221"
"23.7.2014","73,00","73,00","73,00","73,00","1,81","271","19.783","19.783"
"24.7.2014","75,00","75,00","75,00","75,00","2,74","487","36.525","36.525"
"25.7.2014","75,00","","","75,00","0,00","0","0","0"
"29.7.2014","75,00","","","75,00","0,00","0","0","0"
"30.7.2014","74,00","74,00","74,00","74,00","-1,33","200","14.800","14.800"
"31.7.2014","74,00","74,00","74,00","74,00","0,00","150","11.100","11.100"
"01.8.2014","73,00","73,00","73,00","73,00","-1,35","377","27.521","27.521"
"04.8.2014","73,00","","","73,00","0,00","0","0","0"
"05.8.2014","73,00","73,00","73,00","73,00","0,00","300","21.900","21.900"
"06.8.2014","73,00","","","73,00","0,00","0","0","0"
"07.8.2014","73,00","","","73,00","0,00","0","0","0"
"08.8.2014","73,00","73,00","73,00","73,00","0,00","300","21.900","21.900"
"11.8.2014","73,00","73,00","73,00","73,00","0,00","369","26.937","26.937"
"12.8.2014","73,00","","","73,00","0,00","0","0","0"
"13.8.2014","72,00","72,00","72,00","72,00","-1,37","200","14.400","14.400"
"14.8.2014","72,00","72,00","72,00","72,00","0,00","305","21.960","21.960"
"15.8.2014","72,00","","","72,00","0,00","0","0","0"
"18.8.2014","72,00","72,00","72,00","72,00","0,00","190","13.680","13.680"
"19.8.2014","72,00","72,00","72,00","72,00","0,00","805","57.960","57.960"
"20.8.2014","72,00","72,00","72,00","72,00","0,00","1.430","102.960","102.960"
"21.8.2014","72,00","","","72,00","0,00","0","0","0"
"22.8.2014","71,00","71,00","71,00","71,00","-1,39","74","5.254","5.254"
"25.8.2014","72,00","72,00","72,00","72,00","1,41","384","27.648","27.648"
"26.8.2014","72,00","","","72,00","0,00","0","0","0"
"27.8.2014","72,00","","","72,00","0,00","0","0","0"
"29.8.2014","72,00","","","72,00","0,00","0","0","0"
"01.9.2014","72,00","74,00","72,00","73,06","1,47","568","41.496","41.496"
"02.9.2014","79,00","79,00","75,00","78,36","7,25","3.492","273.626","273.626"
"03.9.2014","79,00","","","78,36","0,00","0","0","0"
"04.9.2014","79,00","","","78,36","0,00","0","0","0"
"05.9.2014","79,00","","","78,36","0,00","0","0","0"
"09.9.2014","78,00","79,00","77,00","78,23","-0,17","2.226","174.143","174.143"
"10.9.2014","78,00","","","78,23","0,00","0","0","0"
"11.9.2014","79,00","79,00","79,00","79,00","0,98","300","23.700","23.700"
"12.9.2014","79,00","","","79,00","0,00","0","0","0"
"15.9.2014","79,00","","","79,00","0,00","0","0","0"
"16.9.2014","79,00","","","79,00","0,00","0","0","0"
"17.9.2014","78,00","78,00","78,00","78,00","-1,27","960","74.880","74.880"
"18.9.2014","74,00","74,00","74,00","74,00","-5,13","325","24.050","24.050"
"19.9.2014","74,00","","","74,00","0,00","0","0","0"
"22.9.2014","74,00","","","74,00","0,00","0","0","0"
"23.9.2014","76,00","76,00","76,00","76,00","2,70","400","30.400","30.400"
"24.9.2014","77,00","77,00","77,00","77,00","1,32","390","30.030","30.030"
"25.9.2014","78,00","78,00","78,00","78,00","1,30","1.300","101.400","101.400"
"26.9.2014","80,00","80,00","80,00","80,00","2,56","585","46.800","46.800"
"29.9.2014","82,00","82,00","82,00","82,00","2,50","250","20.500","20.500"
"30.9.2014","82,00","","","82,00","0,00","0","0","0"
"01.10.2014","80,00","80,00","80,00","80,00","-2,44","700","56.000","56.000"
"02.10.2014","80,00","","","80,00","0,00","0","0","0"
"03.10.2014","78,00","78,00","78,00","78,00","-2,50","140","10.920","10.920"
"06.10.2014","82,00","82,00","80,00","80,82","3,62","2.190","177.000","177.000"
"07.10.2014","82,00","","","80,82","0,00","0","0","0"
"08.10.2014","82,00","","","80,82","0,00","0","0","0"
"09.10.2014","84,00","84,00","82,00","82,88","2,55","4.863","403.052","403.052"
"10.10.2014","85,00","85,00","85,00","85,00","2,56","777","66.045","66.045"
"13.10.2014","87,00","87,00","85,00","86,48","1,74","3.844","332.428","332.428"
"14.10.2014","89,00","89,00","89,00","89,00","2,91","150","13.350","13.350"
"15.10.2014","84,00","84,00","84,00","84,00","-5,62","150","12.600","12.600"
"16.10.2014","82,00","82,00","82,00","82,00","-2,38","1.145","93.890","93.890"
"17.10.2014","82,00","82,00","82,00","82,00","0,00","500","41.000","41.000"
"20.10.2014","81,00","81,00","81,00","81,00","-1,22","421","34.101","34.101"
"21.10.2014","81,00","","","81,00","0,00","0","0","0"
"22.10.2014","81,00","","","81,00","0,00","0","0","0"
"24.10.2014","81,00","","","81,00","0,00","0","0","0"
"27.10.2014","78,00","80,00","78,00","78,33","-3,30","1.200","94.000","94.000"
"28.10.2014","80,00","80,00","80,00","80,00","2,13","4.030","322.400","322.400"
"29.10.2014","82,00","82,00","82,00","82,00","2,50","40","3.280","3.280"
"30.10.2014","82,00","","","82,00","0,00","0","0","0"
"31.10.2014","80,00","80,00","80,00","80,00","-2,44","398","31.840","31.840"
"03.11.2014","82,00","82,00","82,00","82,00","2,50","239","19.598","19.598"
"04.11.2014","82,00","82,00","82,00","82,00","0,00","54","4.428","4.428"
"05.11.2014","82,00","","","82,00","0,00","0","0","0"
"06.11.2014","83,00","83,00","82,00","82,50","0,61","2.193","180.926","180.926"
"07.11.2014","84,00","84,00","84,00","84,00","1,82","1.200","100.800","100.800"
"10.11.2014","84,00","84,00","84,00","84,00","0,00","600","50.400","50.400"
"11.11.2014","82,00","82,00","82,00","82,00","-2,38","593","48.626","48.626"
"12.11.2014","85,00","85,00","84,00","84,49","3,04","2.850","240.800","240.800"
"13.11.2014","85,00","","","84,49","0,00","0","0","0"
"14.11.2014","86,00","86,00","86,00","86,00","1,79","1.750","150.500","150.500"
"17.11.2014","84,00","84,00","84,00","84,00","-2,33","15","1.260","1.260"
"18.11.2014","84,00","","","84,00","0,00","0","0","0"
"19.11.2014","82,00","82,00","82,00","82,00","-2,38","1.550","127.100","127.100"
"20.11.2014","81,00","81,00","81,00","81,00","-1,22","706","57.186","57.186"
"21.11.2014","83,00","83,00","83,00","83,00","2,47","100","8.300","8.300"
"24.11.2014","81,00","81,00","81,00","81,00","-2,41","600","48.600","48.600"
"25.11.2014","79,00","80,00","79,00","79,91","-1,35","3.533","282.307","282.307"
"26.11.2014","79,00","","","79,91","0,00","0","0","0"
"27.11.2014","78,00","78,00","78,00","78,00","-2,39","500","39.000","39.000"
"28.11.2014","78,00","","","78,00","0,00","0","0","0"
"01.12.2014","78,00","","","78,00","0,00","0","0","0"
"02.12.2014","80,00","80,00","78,00","79,99","2,55","402","32.156","32.156"
"04.12.2014","78,00","78,00","78,00","78,00","-2,49","300","23.400","23.400"
"05.12.2014","78,00","78,00","78,00","78,00","0,00","1.752","136.656","136.656"
"09.12.2014","74,00","74,00","74,00","74,00","-5,13","357","26.418","26.418"
"10.12.2014","74,00","","","74,00","0,00","0","0","0"
"11.12.2014","80,00","80,00","80,00","80,00","8,11","500","40.000","40.000"
"12.12.2014","80,00","80,00","80,00","80,00","0,00","200","16.000","16.000"
"15.12.2014","80,00","","","80,00","0,00","0","0","0"
"16.12.2014","78,00","78,00","78,00","78,00","-2,50","502","39.156","39.156"
"17.12.2014","78,00","78,00","78,00","78,00","0,00","159","12.402","12.402"
"18.12.2014","78,00","78,00","78,00","78,00","0,00","1.317","102.726","102.726"
"19.12.2014","78,00","80,00","78,00","79,16","1,49","862","68.240","68.240"
"22.12.2014","78,00","78,00","78,00","78,00","-1,47","486","37.908","37.908"
"23.12.2014","78,00","78,00","78,00","78,00","0,00","1.000","78.000","78.000"
"24.12.2014","78,00","79,00","78,00","78,84","1,08","595","46.910","46.910"
"25.12.2014","78,00","78,00","78,00","78,00","-1,07","530","41.340","41.340"
"26.12.2014","80,00","80,00","80,00","80,00","2,56","340","27.200","27.200"
"29.12.2014","82,00","82,00","82,00","82,00","2,50","100","8.200","8.200"
"30.12.2014","82,00","","","82,00","0,00","0","0","0"
"02.1.2015","82,00","","","82,00","0,00","0","0","0"
"05.1.2015","82,00","82,00","82,00","82,00","0,00","540","44.280","44.280"
"08.1.2015","80,00","80,00","80,00","80,00","-2,44","300","24.000","24.000"
"09.1.2015","82,00","82,00","82,00","82,00","2,50","500","41.000","41.000"
"12.1.2015","83,00","83,00","82,00","82,93","1,13","700","58.050","58.050"
"13.1.2015","83,00","","","82,93","0,00","0","0","0"
"14.1.2015","83,00","","","82,93","0,00","0","0","0"
"15.1.2015","85,00","85,00","85,00","85,00","2,50","150","12.750","12.750"
"16.1.2015","83,00","83,00","83,00","83,00","-2,35","874","72.542","72.542"
"20.1.2015","83,00","","","83,00","0,00","0","0","0"
"21.1.2015","81,00","81,00","81,00","81,00","-2,41","430","34.830","34.830"
"22.1.2015","81,00","","","81,00","0,00","0","0","0"
"23.1.2015","81,00","","","81,00","0,00","0","0","0"
"26.1.2015","82,00","83,00","82,00","82,55","1,91","1.096","90.472","90.472"
"27.1.2015","83,00","83,00","83,00","83,00","0,55","118","9.794","9.794"
"28.1.2015","83,00","","","83,00","0,00","0","0","0"
"29.1.2015","81,00","81,00","81,00","81,00","-2,41","200","16.200","16.200"
"30.1.2015","82,00","82,00","82,00","82,00","1,23","290","23.780","23.780"
"02.2.2015","82,00","84,00","82,00","83,46","1,78","1.292","107.833","107.833"
"03.2.2015","81,00","81,00","81,00","81,00","-2,95","2.919","236.439","236.439"
"04.2.2015","81,00","","","81,00","0,00","0","0","0"
"05.2.2015","81,00","","","81,00","0,00","0","0","0"
"06.2.2015","81,00","","","81,00","0,00","0","0","0"
"09.2.2015","81,00","","","81,00","0,00","0","0","0"
"10.2.2015","81,00","","","81,00","0,00","0","0","0"
"11.2.2015","80,00","80,00","80,00","80,00","-1,23","300","24.000","24.000"
"12.2.2015","80,00","80,00","80,00","80,00","0,00","1.995","159.600","159.600"
"13.2.2015","79,00","79,00","79,00","79,00","-1,25","163","12.877","12.877"
"16.2.2015","77,00","77,00","77,00","77,00","-2,53","2.585","199.045","199.045"
"17.2.2015","75,00","75,00","75,00","75,00","-2,60","900","67.500","67.500"
"18.2.2015","76,00","76,00","76,00","76,00","1,33","200","15.200","15.200"
"19.2.2015","76,00","","","76,00","0,00","0","0","0"
"20.2.2015","76,00","","","76,00","0,00","0","0","0"
"23.2.2015","76,00","77,00","76,00","76,37","0,49","2.465","188.240","188.240"
"24.2.2015","76,00","76,00","76,00","76,00","-0,48","120","9.120","9.120"
"25.2.2015","76,00","","","76,00","0,00","0","0","0"
"26.2.2015","78,00","78,00","78,00","78,00","2,63","180","14.040","14.040"
"27.2.2015","78,00","78,00","78,00","78,00","0,00","302","23.556","23.556"
"02.3.2015","76,00","76,00","76,00","76,00","-2,56","50","3.800","3.800"
"03.3.2015","76,00","76,00","76,00","76,00","0,00","60","4.560","4.560"
"04.3.2015","76,00","76,00","76,00","76,00","0,00","140","10.640","10.640"
"05.3.2015","76,00","","","76,00","0,00","0","0","0"
"06.3.2015","76,00","","","76,00","0,00","0","0","0"
"09.3.2015","76,00","","","76,00","0,00","0","0","0"
"10.3.2015","74,00","74,00","74,00","74,00","-2,63","558","41.292","41.292"
"11.3.2015","74,00","","","74,00","0,00","0","0","0"
"12.3.2015","74,00","","","74,00","0,00","0","0","0"
"13.3.2015","74,00","","","74,00","0,00","0","0","0"
"16.3.2015","74,00","","","74,00","0,00","0","0","0"
"17.3.2015","74,00","","","74,00","0,00","0","0","0"
"18.3.2015","74,00","","","74,00","0,00","0","0","0"
"19.3.2015","74,00","","","74,00","0,00","0","0","0"
"20.3.2015","74,00","","","74,00","0,00","0","0","0"
"23.3.2015","74,00","","","74,00","0,00","0","0","0"
"24.3.2015","72,00","72,00","72,00","72,00","-2,70","1.500","108.000","108.000"
"25.3.2015","71,00","72,00","71,00","71,06","-1,31","745","52.940","52.940"
"26.3.2015","74,00","74,00","74,00","74,00","4,14","310","22.940","22.940"
"27.3.2015","74,00","","","74,00","0,00","0","0","0"
"30.3.2015","74,00","","","74,00","0,00","0","0","0"
"31.3.2015","74,00","","","74,00","0,00","0","0","0"
"01.4.2015","72,00","72,00","72,00","72,00","-2,70","101","7.272","7.272"
"02.4.2015","74,00","74,00","74,00","74,00","2,78","1.038","76.812","76.812"
"03.4.2015","76,00","76,00","76,00","76,00","2,70","1.360","103.360","103.360"
"06.4.2015","74,00","75,00","74,00","74,71","-1,70","346","25.850","25.850"
"07.4.2015","76,00","76,00","76,00","76,00","1,73","1.069","81.244","81.244"
"08.4.2015","74,00","74,00","74,00","74,00","-2,63","591","43.734","43.734"
"09.4.2015","80,00","80,00","80,00","80,00","8,11","300","24.000","24.000"
"14.4.2015","80,00","","","80,00","0,00","0","0","0"
"15.4.2015","80,00","80,00","80,00","80,00","0,00","926","74.080","74.080"
"16.4.2015","80,00","80,00","80,00","80,00","0,00","650","52.000","52.000"
"17.4.2015","80,00","","","80,00","0,00","0","0","0"
"20.4.2015","80,00","80,00","80,00","80,00","0,00","1.000","80.000","80.000"
"21.4.2015","75,00","75,00","75,00","75,00","-6,25","100","7.500","7.500"
"22.4.2015","75,00","","","75,00","0,00","0","0","0"
"23.4.2015","80,00","80,00","80,00","80,00","6,67","330","26.400","26.400"
"24.4.2015","80,00","","","80,00","0,00","0","0","0"
"27.4.2015","80,00","80,00","80,00","80,00","0,00","500","40.000","40.000"
"28.4.2015","80,00","","","80,00","0,00","0","0","0"
"29.4.2015","80,00","","","80,00","0,00","0","0","0"
"30.4.2015","80,00","80,00","80,00","80,00","0,00","935","74.800","74.800"
"04.5.2015","80,00","80,00","80,00","80,00","0,00","341","27.280","27.280"
"05.5.2015","80,00","","","80,00","0,00","0","0","0"
"06.5.2015","80,00","","","80,00","0,00","0","0","0"
"07.5.2015","80,00","","","80,00","0,00","0","0","0"
"08.5.2015","80,00","","","80,00","0,00","0","0","0"
"11.5.2015","77,00","77,00","77,00","77,00","-3,75","600","46.200","46.200"
"12.5.2015","72,00","72,00","72,00","72,00","-6,49","1.700","122.400","122.400"
"13.5.2015","70,00","70,00","70,00","70,00","-2,78","300","21.000","21.000"
"14.5.2015","70,00","","","70,00","0,00","0","0","0"
"15.5.2015","70,00","","","70,00","0,00","0","0","0"
"18.5.2015","72,00","72,00","72,00","72,00","2,86","245","17.640","17.640"
"19.5.2015","72,00","","","72,00","0,00","0","0","0"
"20.5.2015","72,00","","","72,00","0,00","0","0","0"
"21.5.2015","72,00","","","72,00","0,00","0","0","0"
"22.5.2015","72,00","","","72,00","0,00","0","0","0"
"26.5.2015","70,00","70,00","70,00","70,00","-2,78","600","42.000","42.000"
"27.5.2015","70,00","","","70,00","0,00","0","0","0"
"28.5.2015","70,00","","","70,00","0,00","0","0","0"
"01.6.2015","70,00","","","70,00","0,00","0","0","0"
"02.6.2015","70,00","","","70,00","0,00","0","0","0"
"03.6.2015","70,00","70,00","70,00","70,00","0,00","1.801","126.070","126.070"
"04.6.2015","70,00","","","70,00","0,00","0","0","0"
"05.6.2015","70,00","","","70,00","0,00","0","0","0"
"08.6.2015","70,00","","","70,00","0,00","0","0","0"
"09.6.2015","70,00","70,00","70,00","70,00","0,00","2.500","175.000","175.000"
"10.6.2015","72,00","72,00","72,00","72,00","2,86","200","14.400","14.400"
"11.6.2015","72,00","","","72,00","0,00","0","0","0"
"12.6.2015","72,00","","","72,00","0,00","0","0","0"
"15.6.2015","72,00","","","72,00","0,00","0","0","0"
"16.6.2015","72,00","","","72,00","0,00","0","0","0"
"17.6.2015","72,00","72,00","72,00","72,00","0,00","216","15.552","15.552"
"18.6.2015","72,00","","","72,00","0,00","0","0","0"
"19.6.2015","72,00","72,00","72,00","72,00","0,00","645","46.440","46.440"
"22.6.2015","72,00","72,00","72,00","72,00","0,00","940","67.680","67.680"
"23.6.2015","72,00","72,00","72,00","72,00","0,00","600","43.200","43.200"
"24.6.2015","74,00","74,00","74,00","74,00","2,78","645","47.730","47.730"
"25.6.2015","74,00","","","74,00","0,00","0","0","0"
"26.6.2015","74,00","","","74,00","0,00","0","0","0"
"29.6.2015","74,00","","","74,00","0,00","0","0","0"
"30.6.2015","74,00","","","74,00","0,00","0","0","0"
"01.7.2015","74,00","","","74,00","0,00","0","0","0"
"02.7.2015","74,00","","","74,00","0,00","0","0","0"
"03.7.2015","74,00","","","74,00","0,00","0","0","0"
"06.7.2015","74,00","","","74,00","0,00","0","0","0"
"07.7.2015","74,00","","","74,00","0,00","0","0","0"
"08.7.2015","70,00","70,00","70,00","70,00","-5,41","802","56.140","56.140"
"09.7.2015","70,00","","","70,00","0,00","0","0","0"
"10.7.2015","70,00","","","70,00","0,00","0","0","0"
"13.7.2015","68,00","68,00","68,00","68,00","-2,86","692","47.056","47.056"
"14.7.2015","68,00","","","68,00","0,00","0","0","0"
"15.7.2015","72,00","72,00","70,00","70,89","4,25","2.257","159.990","159.990"
"16.7.2015","72,00","72,00","72,00","72,00","1,57","840","60.480","60.480"
"20.7.2015","74,00","74,00","74,00","74,00","2,78","500","37.000","37.000"
"21.7.2015","76,00","76,00","74,00","75,48","2,00","537","40.532","40.532"
"22.7.2015","76,00","","","75,48","0,00","0","0","0"
"23.7.2015","76,00","","","75,48","0,00","0","0","0"
"24.7.2015","76,00","","","75,48","0,00","0","0","0"
"27.7.2015","70,00","70,00","70,00","70,00","-7,26","500","35.000","35.000"
"28.7.2015","68,00","68,00","68,00","68,00","-2,86","150","10.200","10.200"
"29.7.2015","74,00","74,00","74,00","74,00","8,82","250","18.500","18.500"
"30.7.2015","74,00","","","74,00","0,00","0","0","0"
"31.7.2015","74,00","","","74,00","0,00","0","0","0"
"04.8.2015","74,00","","","74,00","0,00","0","0","0"
"05.8.2015","74,00","","","74,00","0,00","0","0","0"
