"Датум","Цена на последна трансакција","Мак.","Мин.","Просечна цена","%пром.","Количина","Промет во БЕСТ во денари","Вкупен промет во денари"
"23.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"24.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"27.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"28.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"29.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"30.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"31.7.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"04.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"05.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"06.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"07.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"10.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"11.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"12.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"13.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"14.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"17.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"18.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"19.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"20.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"21.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"24.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"25.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"26.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"27.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"31.8.2015","1.710,00","","","1.710,00","0,00","0","0","0"
"01.9.2015","1.680,00","1.680,00","1.680,00","1.680,00","-1,75","28","47.040","47.040"
"02.9.2015","1.680,00","1.680,00","1.680,00","1.680,00","0,00","10","16.800","16.800"
"03.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"04.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"07.9.2015","1.680,00","1.680,00","1.680,00","1.680,00","0,00","40","67.200","67.200"
"09.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"10.9.2015","1.680,00","1.680,00","1.680,00","1.680,00","0,00","22","36.960","36.960"
"11.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"14.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"15.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"16.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"17.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"18.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"21.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"22.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"23.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"24.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"25.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"28.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"29.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"30.9.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"01.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"02.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"05.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"06.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"07.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"08.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"09.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"13.10.2015","1.680,00","","","1.680,00","0,00","0","0","0"
"14.10.2015","1.650,00","1.650,00","1.650,00","1.650,00","-1,79","11","18.150","18.150"
"15.10.2015","1.650,00","","","1.650,00","0,00","0","0","0"
"16.10.2015","1.699,00","1.699,00","1.699,00","1.699,00","2,97","19","32.281","32.281"
"19.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"20.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"21.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"22.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"26.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"27.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"28.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"29.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"30.10.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"02.11.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"03.11.2015","1.699,00","","","1.699,00","0,00","0","0","0"
"04.11.2015","1.600,00","1.600,00","1.600,00","1.600,00","-5,83","616","985.600","985.600"
"05.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"06.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"09.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"10.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"11.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"12.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"13.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"16.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"17.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"18.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"19.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"20.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"23.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"24.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"25.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"26.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"27.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"30.11.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"01.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"03.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"04.12.2015","1.600,00","","","1.600,00","0,00","0","0","14.848.000"
"07.12.2015","1.600,00","","","1.600,00","0,00","0","0","7.948.800"
"09.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"10.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"11.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"14.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"15.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"16.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"17.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"18.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"21.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"22.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"23.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"24.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"25.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"28.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"29.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"30.12.2015","1.600,00","","","1.600,00","0,00","0","0","0"
"04.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"05.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"08.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"11.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"12.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"13.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"14.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"15.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"18.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"20.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"21.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"22.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"25.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"26.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"27.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"28.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"29.1.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"01.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"02.2.2016","1.600,00","1.600,00","1.600,00","1.600,00","0,00","246","393.600","393.600"
"03.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"04.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"05.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"08.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"09.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"10.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"11.2.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"12.2.2016","1.601,00","1.601,00","1.601,00","1.601,00","0,06","5","8.005","8.005"
"15.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"16.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"17.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"18.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"19.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"22.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"23.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"24.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"25.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"26.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"29.2.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"01.3.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"02.3.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"03.3.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"04.3.2016","1.601,00","","","1.601,00","0,00","0","0","0"
"07.3.2016","1.700,00","1.700,00","1.700,00","1.700,00","6,18","25","42.500","42.500"
"08.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"09.3.2016","1.700,00","","","1.700,00","0,00","0","0","1.650.000"
"10.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"11.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"14.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"15.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"16.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"17.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"18.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"21.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"22.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"23.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"24.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"25.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"28.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"29.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"30.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"31.3.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"01.4.2016","1.800,00","1.800,00","1.800,00","1.800,00","5,88","15","27.000","27.000"
"04.4.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"05.4.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"06.4.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"07.4.2016","1.750,00","1.750,00","1.750,00","1.750,00","-2,78","20","35.000","35.000"
"08.4.2016","1.750,00","","","1.750,00","0,00","0","0","0"
"11.4.2016","1.700,00","1.700,00","1.700,00","1.700,00","-2,86","20","34.000","34.000"
"12.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"13.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"14.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"15.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"18.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"19.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"20.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"21.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"22.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"25.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"26.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"27.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"28.4.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"03.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"04.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"05.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"06.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"09.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"10.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"11.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"12.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"13.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"16.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"17.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"18.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"19.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"20.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"23.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"25.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"26.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"27.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"30.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"31.5.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"01.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"02.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"03.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"06.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"07.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"08.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"09.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"10.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"13.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"14.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"15.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"16.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"20.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"21.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"22.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"23.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"24.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"27.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"28.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"29.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"30.6.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"01.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"04.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"06.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"07.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"08.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"11.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"12.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"13.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"14.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"15.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"18.7.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"19.7.2016","1.600,00","1.600,00","1.600,00","1.600,00","-5,88","2","3.200","17.835.504"
"20.7.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"21.7.2016","1.600,00","","","1.600,00","0,00","0","0","7.963.136"
"22.7.2016","1.600,00","","","1.600,00","0,00","0","0","7.963.136"
"25.7.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"26.7.2016","1.600,00","","","1.600,00","0,00","0","0","0"
"27.7.2016","1.600,00","1.600,00","1.600,00","1.600,00","0,00","35","56.000","56.000"
"28.7.2016","1.600,00","1.600,00","1.600,00","1.600,00","0,00","19","30.400","30.400"
"29.7.2016","1.700,00","1.700,00","1.700,00","1.700,00","6,25","40","68.000","8.282.400"
"01.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"03.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"04.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"05.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"08.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"09.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"10.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"11.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"12.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"15.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"16.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"17.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"18.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"19.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"22.8.2016","1.700,00","","","1.700,00","0,00","0","0","0"
"23.8.2016","1.800,00","1.800,00","1.800,00","1.800,00","5,88","15","27.000","27.000"
"24.8.2016","1.800,00","1.800,00","1.800,00","1.800,00","0,00","5","9.000","9.000"
"25.8.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"26.8.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"29.8.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"30.8.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"31.8.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"01.9.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"02.9.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"05.9.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"06.9.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"07.9.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"09.9.2016","1.799,00","1.799,00","1.799,00","1.799,00","-0,06","35","62.965","62.965"
"12.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"13.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"14.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"15.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"16.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"19.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"20.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"21.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"22.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"23.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"26.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"27.9.2016","1.799,00","","","1.799,00","0,00","0","0","0"
"28.9.2016","1.745,00","1.745,00","1.745,00","1.745,00","-3,00","20","34.900","34.900"
"29.9.2016","1.745,00","","","1.745,00","0,00","0","0","0"
"30.9.2016","1.745,00","","","1.745,00","0,00","0","0","0"
"03.10.2016","1.745,00","","","1.745,00","0,00","0","0","0"
"04.10.2016","1.745,00","","","1.745,00","0,00","0","0","0"
"05.10.2016","1.745,00","1.745,00","1.745,00","1.745,00","0,00","65","113.425","113.425"
"06.10.2016","1.530,00","1.530,00","1.530,00","1.530,00","-12,32","120","183.600","183.600"
"07.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"10.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"12.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"13.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"14.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"17.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"18.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"19.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"20.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"21.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"25.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"26.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"27.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"28.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"31.10.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"01.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"02.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"03.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"04.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"07.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"08.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"09.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"10.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"11.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"14.11.2016","1.530,00","","","1.530,00","0,00","0","0","0"
"15.11.2016","1.800,00","1.800,00","1.800,00","1.800,00","17,65","345","621.000","621.000"
"16.11.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"17.11.2016","1.800,00","","","1.800,00","0,00","0","0","0"
"18.11.2016","2.160,00","2.160,00","2.160,00","2.160,00","20,00","100","216.000","216.000"
"21.11.2016","2.160,00","","","2.160,00","0,00","0","0","0"
"22.11.2016","2.160,00","","","2.160,00","0,00","0","0","0"
"23.11.2016","2.150,00","2.150,00","2.150,00","2.150,00","-0,46","64","137.600","137.600"
"24.11.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"25.11.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"28.11.2016","2.150,00","2.150,00","2.150,00","2.150,00","0,00","39","83.850","83.850"
"29.11.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"01.12.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"02.12.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"05.12.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"06.12.2016","2.150,00","","","2.150,00","0,00","0","0","0"
"07.12.2016","2.500,00","2.500,00","2.500,00","2.500,00","16,28","59","147.500","147.500"
"09.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"12.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"13.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"14.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"15.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"16.12.2016","2.500,00","2.500,00","2.500,00","2.500,00","0,00","30","75.000","75.000"
"19.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"20.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"21.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"22.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"23.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"26.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"27.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"28.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"29.12.2016","2.500,00","","","2.500,00","0,00","0","0","0"
"03.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"04.1.2017","2.500,00","2.500,00","2.500,00","2.500,00","0,00","60","150.000","150.000"
"05.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"09.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"10.1.2017","2.500,00","2.500,00","2.500,00","2.500,00","0,00","380","950.000","950.000"
"11.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"12.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"13.1.2017","2.500,00","2.500,00","2.500,00","2.500,00","0,00","1.700","4.250.000","4.250.000"
"16.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"17.1.2017","2.500,00","2.500,00","2.500,00","2.500,00","0,00","52","130.000","130.000"
"18.1.2017","2.575,00","2.575,00","2.575,00","2.575,00","3,00","40","103.000","103.000"
"20.1.2017","2.575,00","","","2.575,00","0,00","0","0","0"
"23.1.2017","2.575,00","","","2.575,00","0,00","0","0","0"
"24.1.2017","2.575,00","","","2.575,00","0,00","0","0","0"
"25.1.2017","2.501,00","2.501,00","2.501,00","2.501,00","-2,87","480","1.200.480","1.200.480"
"26.1.2017","2.501,00","","","2.501,00","0,00","0","0","0"
"27.1.2017","2.500,00","2.500,00","2.500,00","2.500,00","-0,04","62","155.000","155.000"
"30.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"31.1.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"01.2.2017","2.500,00","2.500,00","2.500,00","2.500,00","0,00","35","87.500","87.500"
"02.2.2017","2.500,00","2.500,00","2.500,00","2.500,00","0,00","55","137.500","137.500"
"03.2.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"06.2.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"07.2.2017","2.500,00","","","2.500,00","0,00","0","0","0"
"08.2.2017","2.510,00","2.510,00","2.510,00","2.510,00","0,40","100","251.000","251.000"
"09.2.2017","2.700,00","2.700,00","2.700,00","2.700,00","7,57","50","135.000","135.000"
"10.2.2017","2.700,00","2.700,00","2.700,00","2.700,00","0,00","34","91.800","91.800"
"13.2.2017","2.700,00","","","2.700,00","0,00","0","0","0"
"14.2.2017","2.700,00","2.700,00","2.700,00","2.700,00","0,00","5","13.500","13.500"
"15.2.2017","2.700,00","","","2.700,00","0,00","0","0","0"
"16.2.2017","2.700,00","2.700,00","2.700,00","2.700,00","0,00","23","62.100","62.100"
"17.2.2017","2.700,00","","","2.700,00","0,00","0","0","0"
"20.2.2017","2.700,00","","","2.700,00","0,00","0","0","0"
"21.2.2017","2.700,00","","","2.700,00","0,00","0","0","0"
"22.2.2017","2.700,00","2.700,00","2.700,00","2.700,00","0,00","16","43.200","43.200"
"23.2.2017","2.600,00","2.600,00","2.600,00","2.600,00","-3,70","45","117.000","2.386.800"
"24.2.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"27.2.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"28.2.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"01.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"02.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"03.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"06.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"07.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"08.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"09.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"10.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
"13.3.2017","2.600,00","","","2.600,00","0,00","0","0","0"
